RESPONSE 96082 3 1 1
RESPONSE 96084 1005 2 3
RESPONSE 97086 6 4 4
RESPONSE 98587 506 3 4
RESPONSE 99086 5 3 3
RESPONSE 100590 507 4 5
RESPONSE 102089 1006 2 3
RESPONSE 102092 8 4 4
RESPONSE 103090 5 3 3
RESPONSE 104611 525 4 5
RESPONSE 105093 6 4 4
RESPONSE 106594 506 3 4
RESPONSE 108095 5 2 2
RESPONSE 108096 1007 3 4
RESPONSE 109595 504 2 3
RESPONSE 110096 5 3 3
RESPONSE 111097 5 3 3
RESPONSE 112100 6 4 4
RESPONSE 113100 6 4 4
RESPONSE 114601 506 3 4
RESPONSE 116104 1008 4 5
RESPONSE 117101 3 2 2
RESPONSE 118107 2010 5 6
RESPONSE 119106 1008 3 4
RESPONSE 120106 6 3 3
RESPONSE 120107 1008 3 4
RESPONSE 121106 4 3 3
RESPONSE 122107 5 3 3
RESPONSE 123107 4 3 3
RESPONSE 124613 509 5 6
RESPONSE 125108 3 2 2
RESPONSE 126109 3 2 2
RESPONSE 127614 508 4 5
RESPONSE 128111 3 2 2
RESPONSE 129617 509 3 4
RESPONSE 131116 6 2 2
RESPONSE 131117 1008 3 4
RESPONSE 132618 508 4 5
RESPONSE 133115 3 2 2
RESPONSE 134116 3 2 2
RESPONSE 135115 2 1 1
RESPONSE 136119 5 3 3
RESPONSE 137119 4 2 2
RESPONSE 138623 506 3 4
RESPONSE 139124 6 4 4
RESPONSE 140125 6 4 4
RESPONSE 141125 5 3 3
RESPONSE 142126 5 3 3
RESPONSE 143629 508 4 5
RESPONSE 145129 1007 3 4
RESPONSE 145130 7 3 3
RESPONSE 146128 4 2 2
RESPONSE 147130 5 3 3
RESPONSE 148130 4 2 2
RESPONSE 149134 8 5 5
RESPONSE 150634 506 3 4
RESPONSE 151134 5 3 3
RESPONSE 152635 506 3 4
RESPONSE 153136 6 4 4
RESPONSE 154637 506 3 4
RESPONSE 155136 3 2 2
RESPONSE 156140 6 4 4
RESPONSE 157137 4 2 2
RESPONSE 158641 506 3 4
RESPONSE 160144 1008 4 5
RESPONSE 161143 6 4 4
RESPONSE 162146 2009 4 5
RESPONSE 162147 8 4 4
RESPONSE 163145 6 4 4
RESPONSE 164146 6 4 4
RESPONSE 165147 6 4 4
RESPONSE 166145 3 2 2
RESPONSE 167146 3 2 2
RESPONSE 168148 5 3 3
RESPONSE 169146 2 1 1
RESPONSE 170651 506 3 4
RESPONSE 172156 1010 5 6
RESPONSE 173151 3 2 2
RESPONSE 174155 2007 3 4
RESPONSE 175155 5 3 3
RESPONSE 175157 1008 4 5
RESPONSE 176154 3 2 2
RESPONSE 177157 6 4 4
RESPONSE 178660 507 4 5
RESPONSE 179158 5 3 3
RESPONSE 180162 8 5 5
RESPONSE 181662 507 4 5
RESPONSE 183162 1006 3 4
RESPONSE 184161 3 2 2
RESPONSE 185166 2009 4 5
RESPONSE 186167 1009 4 5
RESPONSE 187164 4 2 2
RESPONSE 187166 1007 3 4
RESPONSE 188669 508 4 5
RESPONSE 189167 4 3 3
RESPONSE 190168 5 3 3
RESPONSE 191170 6 4 4
RESPONSE 192672 507 4 5
RESPONSE 193170 4 3 3
RESPONSE 194173 6 4 4
RESPONSE 195174 6 4 4
RESPONSE 196676 508 4 5
RESPONSE 198176 1007 3 4
RESPONSE 200178 6 2 2
RESPONSE 200178 2008 3 4
RESPONSE 201177 2006 3 4
RESPONSE 201677 505 2 3
RESPONSE 203178 4 2 2
RESPONSE 203181 1008 4 5
RESPONSE 204178 3 2 2
RESPONSE 205181 6 4 4
RESPONSE 206681 504 2 3
RESPONSE 207179 2 1 1
RESPONSE 208682 504 2 3
RESPONSE 210186 1007 3 4
RESPONSE 210187 7 3 3
RESPONSE 211186 5 3 3
RESPONSE 212689 507 4 5
RESPONSE 214189 1007 3 4
RESPONSE 214192 9 4 4
RESPONSE 215187 3 2 2
RESPONSE 216691 506 3 4
RESPONSE 217190 5 3 3
RESPONSE 218190 3 2 2
RESPONSE 219191 3 2 2
RESPONSE 220195 6 4 4
RESPONSE 221194 5 3 3
RESPONSE 222196 6 4 4
RESPONSE 223197 6 4 4
RESPONSE 224698 506 3 4
RESPONSE 226203 9 4 4
RESPONSE 226204 1011 5 6
RESPONSE 227702 507 4 5
RESPONSE 229204 1009 4 5
RESPONSE 229205 9 4 4
RESPONSE 230201 3 2 2
RESPONSE 231202 4 2 2
RESPONSE 232204 5 3 3
RESPONSE 233205 5 3 3
RESPONSE 234203 2 1 1
RESPONSE 235710 508 4 5
RESPONSE 237210 1007 3 4
RESPONSE 237210 7 3 3
RESPONSE 238210 6 4 4
RESPONSE 239713 508 4 5
RESPONSE 240212 6 4 4
RESPONSE 241209 2 1 1
RESPONSE 242717 509 5 6
RESPONSE 244215 1006 3 4
RESPONSE 246216 2007 2 3
RESPONSE 246219 8 4 4
RESPONSE 247215 3 1 1
RESPONSE 247221 2010 5 6
RESPONSE 248721 508 4 5
RESPONSE 249218 4 3 3
RESPONSE 250220 5 3 3
RESPONSE 251721 506 3 4
RESPONSE 253222 5 2 2
RESPONSE 253226 1009 5 6
RESPONSE 254724 506 3 4
RESPONSE 256226 1007 3 4
RESPONSE 256227 7 3 3
RESPONSE 257226 5 3 3
RESPONSE 258729 507 4 5
RESPONSE 259227 5 3 3
RESPONSE 260230 6 4 4
RESPONSE 261228 3 2 2
RESPONSE 262733 507 4 5
RESPONSE 263229 3 2 2
RESPONSE 264735 507 4 5
RESPONSE 265234 6 4 4
RESPONSE 266735 506 3 4
RESPONSE 268236 1006 3 4
RESPONSE 270238 2007 3 4
RESPONSE 271239 2008 4 5
RESPONSE 274242 4010 5 6
RESPONSE 275239 4005 2 3
RESPONSE 275239 2004 2 2
RESPONSE 275242 5 2 2
RESPONSE 275743 1508 3 4
RESPONSE 277245 6 3 3
RESPONSE 277245 1007 3 4
RESPONSE 278246 6 4 4
RESPONSE 279243 7009 4 5
RESPONSE 279747 507 3 4
RESPONSE 280246 5 3 3
RESPONSE 281748 506 3 4
RESPONSE 282247 4 3 3
RESPONSE 283250 6 4 4
RESPONSE 284246 2 1 1
RESPONSE 285754 509 5 6
RESPONSE 286254 8 5 5
RESPONSE 287254 6 4 4
RESPONSE 288753 504 2 3
RESPONSE 290256 1006 3 4
RESPONSE 292258 2008 3 4
RESPONSE 293260 2008 4 5
RESPONSE 296261 4008 4 5
RESPONSE 297258 4004 2 3
RESPONSE 301259 7005 2 3
RESPONSE 301262 5006 3 3
RESPONSE 301270 4012 3 3
RESPONSE 301271 3012 3 3
RESPONSE 301275 1015 3 3
RESPONSE 301276 2017 5 5
RESPONSE 301278 16 4 4
RESPONSE 302261 7005 3 4
RESPONSE 302266 3 2 2
RESPONSE 303268 5 3 3
RESPONSE 304272 8 5 5
RESPONSE 305773 507 4 5
RESPONSE 306270 3 2 2
RESPONSE 307775 508 4 5
RESPONSE 309275 1007 3 4
RESPONSE 309276 7 3 3
RESPONSE 310276 6 4 4
RESPONSE 311275 5 3 3
RESPONSE 312779 507 4 5
RESPONSE 314279 5 2 2
RESPONSE 314280 1007 2 3
RESPONSE 315280 6 4 4
RESPONSE 316280 5 3 3
RESPONSE 317783 507 4 5
RESPONSE 319283 1007 3 4
RESPONSE 320284 5 3 3
RESPONSE 321285 2007 3 4
RESPONSE 322287 1008 4 5
RESPONSE 323288 1008 4 5
RESPONSE 325291 2010 4 5
RESPONSE 325293 9 5 5
RESPONSE 326289 2007 3 4
RESPONSE 326790 506 3 4
RESPONSE 327287 2 1 1
RESPONSE 328791 504 2 3
RESPONSE 330294 1007 3 4
RESPONSE 330295 7 3 3
RESPONSE 331797 507 4 5
RESPONSE 333296 1005 2 3
RESPONSE 333296 5 2 2
RESPONSE 334296 5 3 3
RESPONSE 335297 5 3 3
RESPONSE 336302 8 5 5
RESPONSE 337803 509 5 6
RESPONSE 339303 6 3 3
RESPONSE 339305 1009 4 5
RESPONSE 340303 6 4 4
RESPONSE 341804 506 3 4
RESPONSE 342302 3 2 2
RESPONSE 343806 506 3 4
RESPONSE 345307 1006 3 4
RESPONSE 347312 2010 3 4
RESPONSE 347312 9 4 4
RESPONSE 348311 2008 4 5
RESPONSE 348811 506 3 4
RESPONSE 349307 2 1 1
RESPONSE 350813 507 4 5
RESPONSE 351312 5 3 3
RESPONSE 352312 5 3 3
RESPONSE 353815 506 3 4
RESPONSE 355316 1006 3 4
RESPONSE 355319 9 5 5
RESPONSE 356316 5 3 3
RESPONSE 357818 506 3 4
RESPONSE 359321 1008 4 5
RESPONSE 360321 6 4 4
RESPONSE 361320 5 2 2
RESPONSE 361322 2008 3 4
RESPONSE 362824 507 4 5
RESPONSE 363322 5 3 3
RESPONSE 364322 3 2 2
RESPONSE 365325 6 4 4
RESPONSE 366828 508 4 5
RESPONSE 367323 2 1 1
RESPONSE 368325 4 2 2
RESPONSE 369831 508 4 5
RESPONSE 371328 1005 2 3
RESPONSE 372333 8 5 5
RESPONSE 373331 5 2 2
RESPONSE 373333 2009 3 4
RESPONSE 374833 506 3 4
RESPONSE 376336 1008 4 5
RESPONSE 377334 5 3 3
RESPONSE 378338 2009 4 5
RESPONSE 379337 1007 3 4
RESPONSE 379339 7 4 4
RESPONSE 380337 5 3 3
RESPONSE 381841 508 4 5
RESPONSE 383341 1007 3 4
RESPONSE 385344 2009 4 5
RESPONSE 386344 2008 3 4
RESPONSE 386344 7 3 3
RESPONSE 387342 3 2 2
RESPONSE 388343 4 2 2
RESPONSE 389344 4007 3 4
RESPONSE 389345 4 2 2
RESPONSE 390347 6 4 4
RESPONSE 391347 5 3 3
RESPONSE 392850 507 4 5
RESPONSE 394350 1007 3 4
RESPONSE 394352 7 4 4
RESPONSE 395850 504 2 3
RESPONSE 397354 1008 4 5
RESPONSE 398354 6 4 4
RESPONSE 399355 6 3 3
RESPONSE 399356 2009 4 5
RESPONSE 400856 506 3 4
RESPONSE 401354 3 2 2
RESPONSE 402358 6 4 4
RESPONSE 403360 8 5 5
RESPONSE 404358 5 3 3
RESPONSE 405859 505 2 3
RESPONSE 407361 1006 3 4
RESPONSE 409364 6 3 3
RESPONSE 409365 2009 4 5
RESPONSE 410363 2006 3 4
RESPONSE 410868 510 5 6
RESPONSE 412364 4 2 2
RESPONSE 412367 1008 4 5
RESPONSE 413365 5 3 3
RESPONSE 414365 3 2 2
RESPONSE 415366 4 2 2
RESPONSE 416870 507 4 5
RESPONSE 417370 6 4 4
RESPONSE 418871 506 3 4
RESPONSE 420372 1006 3 4
RESPONSE 421371 3 2 2
RESPONSE 422375 2009 4 5
RESPONSE 423379 1011 5 6
RESPONSE 424376 1007 3 4
RESPONSE 425379 8 5 5
RESPONSE 426378 6 3 3
RESPONSE 426379 2008 3 4
RESPONSE 427879 506 3 4
RESPONSE 429381 7 3 3
RESPONSE 429382 1008 3 4
RESPONSE 430883 507 4 5
RESPONSE 432383 1006 3 4
RESPONSE 432383 6 3 3
RESPONSE 433383 5 3 3
RESPONSE 434886 507 3 4
RESPONSE 435387 6 4 4
RESPONSE 436891 509 5 6
RESPONSE 438389 1007 3 4
RESPONSE 439389 5 3 3
RESPONSE 440394 2010 4 5
RESPONSE 440395 10 5 5
RESPONSE 441392 6 4 4
RESPONSE 442390 3 2 2
RESPONSE 443391 3 2 2
RESPONSE 444395 6 4 4
RESPONSE 445394 5 3 3
RESPONSE 446897 506 3 4
RESPONSE 447396 4 3 3
RESPONSE 448897 504 2 3
RESPONSE 450402 1009 5 6
RESPONSE 452402 7 3 3
RESPONSE 452403 2009 4 5
RESPONSE 453403 2008 4 5
RESPONSE 453404 8 4 4
RESPONSE 454904 507 4 5
RESPONSE 456406 1008 4 5
RESPONSE 458404 2006 2 3
RESPONSE 458409 9 5 5
RESPONSE 459407 2008 4 5
RESPONSE 459908 507 4 5
RESPONSE 460407 6 4 4
RESPONSE 461409 7 5 5
RESPONSE 462406 3 2 2
RESPONSE 463909 506 3 4
RESPONSE 465414 1009 5 6
RESPONSE 466412 6 4 4
RESPONSE 467411 2006 2 3
RESPONSE 467415 8 4 4
RESPONSE 468915 507 4 5
RESPONSE 470415 1006 3 4
RESPONSE 471415 5 3 3
RESPONSE 472417 2007 3 4
RESPONSE 473419 1008 4 5
RESPONSE 474422 1010 4 5
RESPONSE 474423 10 5 5
RESPONSE 475417 3 2 2
RESPONSE 476418 3 2 2
RESPONSE 477423 7 5 5
RESPONSE 478924 507 4 5
RESPONSE 479419 2 1 1
RESPONSE 480423 5 3 3
RESPONSE 481927 507 4 5
RESPONSE 482423 3 2 2
RESPONSE 483927 506 3 4
RESPONSE 484430 8 5 5
RESPONSE 485429 6 4 4
RESPONSE 486427 3 2 2
RESPONSE 487428 3 2 2
RESPONSE 488430 5 3 3
RESPONSE 489428 3 2 2
RESPONSE 490931 504 2 3
RESPONSE 492435 1008 4 5
RESPONSE 494436 7 3 3
RESPONSE 494439 2011 4 5
RESPONSE 495435 2006 3 4
RESPONSE 495936 506 3 4
RESPONSE 497437 1006 3 4
RESPONSE 499439 2008 3 4
RESPONSE 499440 6 3 3
RESPONSE 500438 2006 3 4
RESPONSE 500943 510 5 6
RESPONSE 501440 6 4 4
RESPONSE 502940 506 3 4
RESPONSE 504445 1009 5 6
RESPONSE 506447 2010 5 6
RESPONSE 507444 5 2 2
RESPONSE 507444 2007 3 4
RESPONSE 508949 509 5 6
RESPONSE 509446 5 3 3
RESPONSE 510444 4005 2 3
RESPONSE 510446 4 2 2
RESPONSE 511448 5 3 3
RESPONSE 512948 505 2 3
RESPONSE 513451 6 4 4
RESPONSE 514451 6 4 4
RESPONSE 515954 508 4 5
RESPONSE 516453 5 3 3
RESPONSE 517455 6 4 4
RESPONSE 518957 507 4 5
RESPONSE 520456 3 1 1
RESPONSE 520458 1006 3 4
RESPONSE 521457 3 2 2
RESPONSE 522459 4 3 3
RESPONSE 523963 507 4 5
RESPONSE 524461 4 3 3
RESPONSE 525966 509 5 6
RESPONSE 526461 3 2 2
RESPONSE 527463 4 3 3
RESPONSE 528966 506 3 4
RESPONSE 529462 2 1 1
RESPONSE 530969 508 4 5
RESPONSE 532469 1007 3 4
RESPONSE 532472 9 5 5
RESPONSE 533469 5 3 3
RESPONSE 534468 3 2 2
RESPONSE 535970 504 2 3
RESPONSE 537472 1006 2 3
RESPONSE 537475 8 4 4
RESPONSE 538975 506 3 4
RESPONSE 539473 3 2 2
RESPONSE 540476 6 4 4
RESPONSE 541979 507 4 5
RESPONSE 543479 1006 3 4
RESPONSE 545482 2009 4 5
RESPONSE 546485 2011 5 6
RESPONSE 549483 4008 3 4
RESPONSE 549484 2007 4 4
RESPONSE 549991 1513 4 5
RESPONSE 549991 514 4 5
RESPONSE 550485 4009 4 5
RESPONSE 551484 4 2 2
RESPONSE 551485 1006 2 3
RESPONSE 552484 3 2 2
RESPONSE 553485 3 2 2
RESPONSE 554990 507 4 5
RESPONSE 555488 4 3 3
RESPONSE 556489 5 3 3
RESPONSE 557488 3 2 2
RESPONSE 558491 5 3 3
RESPONSE 559490 3 2 2
RESPONSE 560994 506 3 4
RESPONSE 562497 1008 4 5
RESPONSE 563497 6 4 4
RESPONSE 564497 2007 3 4
RESPONSE 565499 6 3 3
RESPONSE 565501 1009 4 5
RESPONSE 566498 5 3 3
RESPONSE 568002 508 4 5
RESPONSE 568501 6 4 4
RESPONSE 570002 506 3 4
RESPONSE 570500 3 2 2
RESPONSE 571501 3 2 2
RESPONSE 573003 505 2 3
RESPONSE 573504 5 3 3
RESPONSE 575007 507 4 5
RESPONSE 576509 1008 4 5
RESPONSE 577506 3 2 2
RESPONSE 578510 7 3 3
RESPONSE 578512 2010 4 5
RESPONSE 579509 5 3 3
RESPONSE 581012 506 3 4
RESPONSE 582514 7 3 3
RESPONSE 582515 1008 4 5
RESPONSE 583514 6 4 4
RESPONSE 585016 507 4 5
RESPONSE 585514 4 3 3
RESPONSE 586515 5 3 3
RESPONSE 588017 506 3 4
RESPONSE 588517 5 3 3
RESPONSE 590021 507 4 5
RESPONSE 591520 1005 2 3
RESPONSE 593524 7 3 3
RESPONSE 593526 2011 4 5
RESPONSE 594525 2009 4 5
RESPONSE 595023 505 2 3
RESPONSE 596526 1006 3 4
RESPONSE 598529 2009 3 4
RESPONSE 598530 8 4 4
RESPONSE 599528 2007 3 4
RESPONSE 599530 8 4 4
RESPONSE 600528 5 3 3
RESPONSE 601530 6 4 4
RESPONSE 603031 506 3 4
RESPONSE 603532 6 4 4
RESPONSE 604533 6 4 4
RESPONSE 605534 6 4 4
RESPONSE 607034 506 3 4
RESPONSE 607532 3 2 2
RESPONSE 609036 506 3 4
RESPONSE 610537 5 2 2
RESPONSE 610539 1007 3 4
RESPONSE 612037 504 2 3
RESPONSE 612538 4 3 3
RESPONSE 613539 5 3 3
RESPONSE 614540 4 3 3
RESPONSE 615544 7 5 5
RESPONSE 616544 6 4 4
RESPONSE 618045 507 4 5
RESPONSE 619548 1009 5 6
RESPONSE 621550 2010 5 6
RESPONSE 622546 4 2 2
RESPONSE 622549 2008 4 5
RESPONSE 623547 3 2 2
RESPONSE 624547 3 2 2
RESPONSE 625549 4008 3 4
RESPONSE 626552 1008 4 5
RESPONSE 627553 1008 4 5
RESPONSE 628554 8 5 5
RESPONSE 629553 2007 3 4
RESPONSE 630554 5 3 3
RESPONSE 630555 1007 3 4
RESPONSE 631551 2 1 1
RESPONSE 633056 506 3 4
RESPONSE 634558 1006 3 4
RESPONSE 635558 5 3 3
RESPONSE 636560 2008 3 4
RESPONSE 637560 5 3 3
RESPONSE 637563 1009 4 5
RESPONSE 639062 506 3 4
RESPONSE 640564 1008 4 5
RESPONSE 642565 2007 3 4
RESPONSE 643564 2006 2 3
RESPONSE 643566 6 4 4
RESPONSE 644564 3 2 2
RESPONSE 645568 6 4 4
RESPONSE 646564 4005 2 3
RESPONSE 647568 5 2 2
RESPONSE 647572 1009 4 5
RESPONSE 648569 5 3 3
RESPONSE 650071 506 3 4
RESPONSE 650571 4 3 3
RESPONSE 652076 509 5 6
RESPONSE 653573 1005 2 3
RESPONSE 653574 5 2 2
RESPONSE 655077 507 4 5
RESPONSE 655575 4 3 3
RESPONSE 656575 3 2 2
RESPONSE 657578 6 4 4
RESPONSE 659081 507 4 5
RESPONSE 660580 5 2 2
RESPONSE 660585 1010 5 6
RESPONSE 662083 507 4 5
RESPONSE 663584 6 3 3
RESPONSE 663585 1008 4 5
RESPONSE 665084 506 3 4
RESPONSE 665584 5 3 3
RESPONSE 667086 506 3 4
RESPONSE 667586 5 3 3
RESPONSE 668588 6 4 4
RESPONSE 669586 3 2 2
RESPONSE 671090 506 3 4
RESPONSE 672590 5 2 2
RESPONSE 672594 1009 4 5
RESPONSE 674092 506 3 4
RESPONSE 675595 1008 4 5
RESPONSE 677597 2009 4 5
RESPONSE 678597 7 3 3
RESPONSE 678599 2010 5 6
RESPONSE 679599 7 5 5
RESPONSE 680596 3 2 2
RESPONSE 681598 4008 4 5
RESPONSE 682601 1008 4 5
RESPONSE 684603 2009 4 5
RESPONSE 685603 2008 4 5
RESPONSE 688604 2006 2 2
RESPONSE 688607 4011 5 6
RESPONSE 688609 9 2 2
RESPONSE 689110 1511 4 5
RESPONSE 689604 4008 3 4
RESPONSE 689605 6 3 3
RESPONSE 690606 6 4 4
RESPONSE 692110 509 5 6
RESPONSE 693609 6 3 3
RESPONSE 693610 1008 3 4
RESPONSE 694609 5 3 3
RESPONSE 695609 5 3 3
RESPONSE 697112 506 3 4
RESPONSE 698612 1005 2 3
RESPONSE 700614 2006 2 3
RESPONSE 700616 7 3 3
RESPONSE 701616 2007 3 4
RESPONSE 702115 505 2 3
RESPONSE 702617 6 4 4
RESPONSE 703617 5 3 3
RESPONSE 705119 506 3 4
RESPONSE 706622 1008 4 5
RESPONSE 708622 2008 3 4
RESPONSE 709623 2008 3 4
RESPONSE 709625 7 4 4
RESPONSE 710621 3 2 2
RESPONSE 711624 5 3 3
RESPONSE 712625 5 3 3
RESPONSE 712626 4010 4 5
RESPONSE 713624 5 3 3
RESPONSE 714624 3 2 2
RESPONSE 716127 506 3 4
RESPONSE 716626 3 2 2
RESPONSE 717625 2 1 1
RESPONSE 719132 507 4 5
RESPONSE 719628 3 2 2
RESPONSE 721133 507 4 5
RESPONSE 721635 8 5 5
RESPONSE 723133 506 3 4
RESPONSE 724637 1008 4 5
RESPONSE 726639 2009 4 5
RESPONSE 727634 2 1 1
RESPONSE 727638 2008 4 5
RESPONSE 729141 509 4 5
RESPONSE 729637 3 2 2
RESPONSE 730638 4 2 2
RESPONSE 730640 4009 3 4
RESPONSE 731641 6 4 4
RESPONSE 732642 7 4 4
RESPONSE 733638 2 1 1
RESPONSE 734640 3 2 2
RESPONSE 736145 507 4 5
RESPONSE 736641 2 1 1
RESPONSE 738147 507 4 5
RESPONSE 738646 5 3 3
RESPONSE 740150 509 5 6
RESPONSE 741650 1007 3 4
RESPONSE 743654 2009 4 5
RESPONSE 744653 2008 4 5
RESPONSE 747656 4010 4 5
RESPONSE 747658 2011 5 5
RESPONSE 747659 1011 2 2
RESPONSE 747661 12 3 3
RESPONSE 748656 4009 4 5
RESPONSE 748659 9 5 5
RESPONSE 749657 6 4 4
RESPONSE 750656 5 3 3
RESPONSE 752161 509 5 6
RESPONSE 753660 1007 3 4
RESPONSE 753661 7 3 3
RESPONSE 755160 506 3 4
RESPONSE 755661 5 3 3
RESPONSE 757163 506 3 4
RESPONSE 758662 1005 2 3
RESPONSE 758666 8 4 4
RESPONSE 760167 507 4 5
RESPONSE 761669 1009 4 5
RESPONSE 761670 9 5 5
RESPONSE 762667 5 3 3
RESPONSE 763666 3 2 2
RESPONSE 765172 509 5 6
RESPONSE 765672 7 5 5
RESPONSE 767173 507 4 5
RESPONSE 768673 1007 3 4
RESPONSE 769674 6 4 4
RESPONSE 770676 2009 4 5
RESPONSE 771679 1010 4 5
RESPONSE 772678 1008 4 5
RESPONSE 773678 7 4 4
RESPONSE 774678 5 3 3
RESPONSE 774679 2008 3 4
RESPONSE 775677 3 2 2
RESPONSE 777180 506 3 4
RESPONSE 777679 4 3 3
RESPONSE 779183 507 4 5
RESPONSE 779681 5 3 3
RESPONSE 780682 5 3 3
RESPONSE 781685 6 4 4
RESPONSE 782684 4 3 3
RESPONSE 783682 2 1 1
RESPONSE 785190 509 5 6
RESPONSE 785684 2 1 1
RESPONSE 786691 7 4 4
RESPONSE 788192 507 4 5
RESPONSE 788690 5 3 3
RESPONSE 790194 508 4 5
RESPONSE 790693 6 4 4
RESPONSE 792197 509 5 6
RESPONSE 792695 6 4 4
RESPONSE 793695 5 3 3
RESPONSE 794697 6 4 4
RESPONSE 795696 5 3 3
RESPONSE 796696 3 2 2
RESPONSE 798201 507 4 5
RESPONSE 799701 6 3 3
RESPONSE 799703 1009 4 5
RESPONSE 800702 6 4 4
RESPONSE 801700 3 2 2
RESPONSE 802704 6 4 4
RESPONSE 804205 506 3 4
RESPONSE 805707 1007 3 4
RESPONSE 805708 7 3 3
RESPONSE 806706 5 3 3
RESPONSE 807707 5 3 3
RESPONSE 808709 6 4 4
RESPONSE 809710 6 4 4
RESPONSE 811214 509 5 6
RESPONSE 811711 5 3 3
RESPONSE 812711 4 3 3
RESPONSE 814214 506 3 4
RESPONSE 815717 8 3 3
RESPONSE 815718 1009 4 5
RESPONSE 816717 7 4 4
RESPONSE 818217 506 3 4
RESPONSE 819718 1006 3 4
RESPONSE 821720 2007 3 4
RESPONSE 822724 2010 5 6
RESPONSE 825722 4007 3 4
RESPONSE 826723 4007 3 4
RESPONSE 830722 7005 2 3
RESPONSE 830724 5006 3 3
RESPONSE 830728 3008 3 3
RESPONSE 830731 2011 3 3
RESPONSE 831229 4511 3 4
RESPONSE 831235 1514 3 4
RESPONSE 831236 514 3 4
RESPONSE 831725 7007 3 4
RESPONSE 832727 4 2 2
RESPONSE 832730 1009 4 5
RESPONSE 834232 509 5 6
RESPONSE 835729 1005 2 3
RESPONSE 836728 2 1 1
RESPONSE 837734 2009 4 5
RESPONSE 838734 1007 3 4
RESPONSE 839736 7 4 4
RESPONSE 839737 1009 5 6
RESPONSE 841235 506 3 4
RESPONSE 842737 1007 3 4
RESPONSE 842739 8 4 4
RESPONSE 844240 507 4 5
RESPONSE 845737 3 1 1
RESPONSE 845742 1009 5 6
RESPONSE 847242 508 4 5
RESPONSE 847739 3 2 2
RESPONSE 848740 3 2 2
RESPONSE 850245 507 4 5
RESPONSE 850743 4 3 3
RESPONSE 852243 504 2 3
RESPONSE 852743 3 2 2
RESPONSE 854247 506 3 4
RESPONSE 854745 3 2 2
RESPONSE 856250 507 4 5
RESPONSE 856745 2 1 1
RESPONSE 857751 6 4 4
RESPONSE 859253 507 4 5
RESPONSE 859751 5 3 3
RESPONSE 861252 505 2 3
RESPONSE 861754 5 3 3
RESPONSE 862754 5 3 3
RESPONSE 864255 504 2 3
RESPONSE 864759 8 5 5
