45,2,0.031163,0.0516654
46,2,0.0156685,0.0418907
47,2,0.0273329,0.0817889
48,2,0.0443942,0.061107
49,2,0.00487465,0.0154557
50,2,0.00435237,0.0244829
51,2,0.00922702,0.019122
52,2,0.0517061,0.0662252
53,2,0.093663,0.159481
54,2,0.123607,0.154465
1,3,0.753358,0.775104
2,3,0.222349,0.438893
4,3,0.407831,0.517844
6,3,0.507574,0.64681
7,3,0.169906,0.339488
8,3,0.139611,0.285194
9,3,0.187911,0.26161
10,3,0.326951,0.457715
11,3,0.228923,0.367149
12,3,0.0783081,0.102253
13,3,0.128751,0.229304
14,3,0.100029,0.0262668
16,3,0.012575,0.000163292
17,3,0.0495856,0.00184874
18,3,0.0332952,0.000343918
19,3,0.0344384,0.00671141
20,3,0.0264361,0.0203261
21,3,0.0254358,0.092233
22,3,0.0298657,0.069399
23,3,0.0327236,0.0810965
24,3,0.0398685,0.0860408
25,3,0.0324378,0.126413
26,3,0.134896,0.14679
27,3,0.0497285,0.139372
28,3,0.0524436,0.126407
29,3,0.118462,0.236437
30,3,0.125179,0.244586
31,3,0.149416,0.11299
32,3,0.198628,0.400936
33,3,0.444984,0.684335
34,3,0.485282,0.578452
35,3,0.245356,0.335679
36,3,0.244498,0.28965
37,3,0.296942,0.322234
38,3,0.134467,0.173975
39,3,0.0661618,0.197132
40,3,0.129323,0.211925
41,3,0.0212918,0.0911466
42,3,0.0220063,0.111726
43,3,0.0388682,0.14582
44,3,0.0230066,0.136687
45,3,0.030866,0.112235
46,3,0.0227208,0.0984543
47,3,0.0155759,0.0764621
48,3,0.0202915,0.0421243
49,3,0.00843098,0.0380174
50,3,0.00371535,0.0369354
51,3,0.0198628,0.0457266
52,3,0.0375822,0.105077
53,3,0.0481566,0.11661
54,3,0.0835953,0.200899
1,4,0.185343,0.239087
2,4,0.571303,0.598886
3,4,0.517844,0.407831
6,4,0.295198,0.410747
7,4,0.216184,0.31624
8,4,0.153033,0.258198
9,4,0.216331,0.228563
10,4,0.317962,0.310618
11,4,0.223087,0.201701
12,4,0.115876,0.224363
13,4,0.143046,0.217827
14,4,0.0885593,0.00847983
16,4,0.0257013,0.000979752
17,4,0.0512557,0.000504202
18,4,0.0412689,0.000687837
19,4,0.0277574,0.000181389
20,4,0.0123366,0.00469064
21,4,0.0386253,0.0913504
22,4,0.0201204,0.0305271
23,4,0.0224703,0.0517516
24,4,0.0311353,0.0636959
25,4,0.0252607,0.0770609
26,4,0.082391,0.0768366
27,4,0.0408283,0.10186
28,4,0.0274637,0.0630863
29,4,0.0361287,0.0749599
30,4,0.107945,0.188056
31,4,0.283621,0.160667
32,4,0.109267,0.172736
33,4,0.314143,0.456751
34,4,0.421795,0.443143
35,4,0.215597,0.226342
36,4,0.283889,0.234291
37,4,0.282273,0.232703
38,4,0.255397,0.234143
39,4,0.0189455,0.0567562
40,4,0.0712293,0.0902299
41,4,0.0321633,0.087304
42,4,0.0168894,0.0549162
43,4,0.0331914,0.11161
44,4,0.0207079,0.0856904
45,4,0.0271699,0.0749698
46,4,0.0289323,0.107415
47,4,0.0177706,0.0827877
48,4,0.0512557,0.0911805
49,4,0.020561,0.0943329
50,4,0.0123366,0.0698607
51,4,0.0309884,0.10409
52,4,0.164488,0.277042
53,4,0.164929,0.405928
54,4,0.195917,0.399925
1,5,0,0.00231374
2,5,0,0.00226323
3,5,0,0.00171478
4,5,0,0.00323102
6,5,0,0.00241497
7,5,0,0.00233593
8,5,0,0.00314674
9,5,0,0.00174698
10,5,0,0.00187293
11,5,0,0.0022378
12,5,0,0.00207469
13,5,0,0.001221
14,5,0,0.00041365
20,5,0,0.000111682
21,5,0,0.000551633
22,5,0,0.00010563
23,5,0,0.000682439
24,5,0,0.000770515
25,5,0,0.00055142
26,5,0,0.000842815
27,5,0,0.00121988
28,5,0,0.00117261
29,5,0,0.000642055
30,5,0,0.00182357
31,5,0,0.000972999
32,5,0,0.00100234
33,5,0,0.00184599
34,5,0,0.00137836
35,5,0,0.00125676
36,5,0,0.00196773
37,5,0,0.00142524
38,5,0,0.0009136
39,5,0,0.000403959
40,5,0,0.00100575
41,5,0,0.000614817
42,5,0,0.000436999
43,5,0,0.00123839
44,5,0,0.000557336
45,5,0,0.000659558
46,5,0,0.000896057
47,5,0,0.000776828
48,5,0,0.000426576
49,5,0,0.000532954
50,5,0,0.000844238
51,5,0,0.000831393
52,5,0,0.0013245
53,5,0,0.00244978
54,5,0,0.00224677
1,6,0.478165,0.416937
2,6,0.418193,0.406685
3,6,0.64681,0.507574
4,6,0.410747,0.295198
7,6,0.609177,0.639377
8,6,0.203461,0.224412
9,6,0.157577,0.0149949
10,6,0.636748,0.575565
11,6,0.419199,0.369685
12,6,0.12578,0.123592
13,6,0.258,0.335775
14,6,0.142282,0.0119959
18,6,0.040652,0.000229279
21,6,0.0265647,0.0183142
22,6,0.0241497,0.0178515
23,6,0.0269672,0.0348044
24,6,0.0146911,0.00372416
25,6,0.0158986,0.0132341
26,6,0.0911652,0.0539402
27,6,0.025156,0.0359866
28,6,0.0517207,0.0689493
29,6,0.0688267,0.0730337
30,6,0.0750654,0.0667882
31,6,0.271302,0.12722
32,6,0.157376,0.180087
33,6,0.241296,0.248418
34,6,0.215738,0.18447
35,6,0.253371,0.163001
36,6,0.147917,0.0730683
37,6,0.128396,0.0682819
38,6,0.0811028,0.059384
39,6,0.0482995,0.0775601
40,6,0.0627893,0.0518678
41,6,0.0571544,0.0989856
42,6,0.00965989,0.0301529
43,6,0.0142886,0.0298762
44,6,0.0245522,0.0666016
45,6,0.0416583,0.0577113
46,6,0.0317971,0.0681004
47,6,0.0100624,0.0195317
48,6,0.00945864,0.00127973
49,6,0.0177098,0.0330432
50,6,0.0128799,0.0439004
51,6,0.0305897,0.0462255
52,6,0.13705,0.200883
53,6,0.190179,0.339784
54,6,0.158382,0.208013
1,7,0.248943,0.194817
2,7,0.522914,0.523851
3,7,0.339488,0.169906
4,7,0.31624,0.216184
6,7,0.639377,0.609177
8,7,0.410011,0.411726
9,7,0.540267,0.633862
10,7,0.587764,0.473563
11,7,0.298776,0.191407
12,7,0.133927,0.110551
13,7,0.205562,0.19072
14,7,0.154394,0.00827301
15,7,0.00266963,0.000469043
18,7,0.0352614,0.000458558
19,7,0.00456062,0.000181389
20,7,0.00700779,0.00134018
21,7,0.00745273,0.00860547
22,7,0.00912125,0.0124643
23,7,0.0352614,0.0673339
24,7,0.0269188,0.0251702
25,7,0.0272525,0.0576234
26,7,0.0760845,0.0573114
27,7,0.00867631,0.0332418
28,7,0.03604,0.0596857
29,7,0.0358176,0.0576244
30,7,0.0391546,0.0526556
31,7,0.0941931,0.0565556
32,7,0.102002,0.11694
33,7,0.247831,0.25211
34,7,0.335373,0.289456
35,7,0.315907,0.248712
36,7,0.111012,0.0695264
37,7,0.135261,0.0795543
38,7,0.0671858,0.0533803
39,7,0.0375973,0.0830135
40,7,0.036485,0.0449713
41,7,0.00233593,0.0272057
42,7,0.000111235,0.0110706
43,7,0.00878754,0.0472136
44,7,0,0.00919604
45,7,0.0344828,0.082115
46,7,0.0139043,0.0663082
47,7,0,0.00388414
48,7,0.041713,0.0643063
49,7,0.000111235,0.0129686
50,7,0,0.0164626
51,7,0.00378198,0.0242767
52,7,0.0551724,0.0977925
53,7,0.0770857,0.116854
54,7,0.30634,0.475754
1,8,0.234018,0.16335
2,8,0.320967,0.25766
3,8,0.285194,0.139611
4,8,0.258198,0.153033
6,8,0.224412,0.203461
7,8,0.411726,0.410011
9,8,0.487082,0.486097
10,8,0.469526,0.321856
11,8,0.293475,0.181113
12,8,0.125704,0.0560166
13,8,0.189798,0.140904
14,8,0.175058,0.02606
16,8,0,0.000163292
18,8,0.00331236,0.000343918
20,8,0.000496853,0.000335046
21,8,0.000828089,0.000551633
22,8,0.000828089,0.017429
23,8,0.00662471,0.0469745
24,8,0.000165618,0.000385257
25,8,0,0.00330852
26,8,0.0503478,0.0449501
27,8,0.00347797,0.0365965
28,8,0.00645909,0.0359991
29,8,0.0279894,0.0404494
30,8,0.0352766,0.0451333
31,8,0.0875353,0.0490148
32,8,0.0473667,0.0511193
33,8,0.142763,0.11577
34,8,0.199073,0.154147
35,8,0.27625,0.183989
36,8,0.0796621,0.0519481
37,8,0.126863,0.0671158
38,8,0.028155,0.0447664
39,8,0.00529977,0.0446374
40,8,0.0534945,0.053592
41,8,0.019046,0.0521057
42,8,0,0.00407866
43,8,0,0.0198142
44,8,0,0.00863871
45,8,0.000993707,0.0381444
46,8,0.000165618,0.0284498
47,8,0.000331236,0.0645877
48,8,0.0606161,0.0924603
49,8,0.0202054,0.103926
50,8,0,0.0599409
51,8,0.00447168,0.0535417
52,8,0.431269,0.428918
53,8,0.327261,0.579128
54,8,0.584299,0.701741
1,9,0.302955,0.252044
2,9,0.0805066,0.206302
3,9,0.26161,0.187911
4,9,0.228563,0.216331
6,9,0.0149949,0.157577
7,9,0.633862,0.540267
8,9,0.486097,0.487082
10,9,0.664434,0.482351
11,9,0.351725,0.275101
12,9,0.0262047,0.176349
13,9,0.0291163,0.129426
14,9,0.0401805,0.0163392
18,9,0.000436745,0.000229279
20,9,0,0.000111682
21,9,0.000145582,0.00220653
22,9,0,0.00169008
23,9,0,0.00193358
24,9,0,0.00629254
25,9,0.000145582,0.0250896
26,9,0.00815257,0.077539
27,9,0,0.0344617
28,9,0,0.022045
29,9,0.000145582,0.058427
30,9,0.000291163,0.0537953
31,9,0.185392,0.129409
32,9,0.0315912,0.158704
33,9,0.0467317,0.151371
34,9,0.200466,0.226281
35,9,0.126802,0.152067
36,9,0.0442568,0.110193
37,9,0.0952104,0.127753
38,9,0.00101907,0.0602976
39,9,0.000145582,0.0652393
40,9,0,0.0432471
41,9,0.000582326,0.11205
42,9,0,0.00903132
43,9,0,0.0433437
44,9,0.000145582,0.0430542
45,9,0,0.034297
46,9,0,0.0493952
47,9,0,0.0281878
48,9,0.00116465,0.135864
49,9,0.000436745,0.160064
50,9,0,0.178767
51,9,0.000291163,0.100432
52,9,0.111952,0.286534
53,9,0.129422,0.392455
54,9,0.448682,0.58416
1,10,0.232675,0.251273
2,10,0.121596,0.161386
3,10,0.457715,0.326951
4,10,0.310618,0.317962
6,10,0.575565,0.636748
7,10,0.473563,0.587764
8,10,0.321856,0.469526
9,10,0.482351,0.664434
11,10,0.648898,0.711323
12,10,0.1847,0.316835
13,10,0.298372,0.449328
14,10,0.293041,0.331748
15,10,0.0135427,0.000938086
16,10,0.0142631,0.000653168
18,10,0.0216107,0.000229279
19,10,0,0.000362779
21,10,0.006051,0.0070609
22,10,0.0207463,0.0359142
23,10,0.006051,0.0224067
24,10,0.00273736,0.00205471
25,10,0.00633914,0.0166805
26,10,0.0391874,0.0307627
27,10,0.022187,0.0603843
28,10,0.0682899,0.0954503
29,10,0.072612,0.094382
30,10,0.0482639,0.0558468
31,10,0.142273,0.0965702
32,10,0.0850022,0.149014
33,10,0.134275,0.186445
34,10,0.188013,0.222146
35,10,0.135859,0.122031
36,10,0.144936,0.131313
37,10,0.157758,0.136823
38,10,0.0812563,0.0741321
39,10,0.0252125,0.0761462
40,10,0.0592134,0.0716954
41,10,0.000576286,0.0129112
42,10,0,0.00684632
43,10,0.00547472,0.0250774
44,10,0.00288143,0.0252195
45,10,0.0105172,0.0717819
46,10,0.000432214,0.00985663
47,10,0.00590693,0.0727999
48,10,0.0511454,0.0954463
49,10,0.00489843,0.0644875
50,10,0.00158479,0.0696496
51,10,0.0152716,0.0846358
52,10,0.154733,0.304857
53,10,0.148538,0.360608
54,10,0.140182,0.27654
1,11,0.0929435,0.165973
2,11,0.0466955,0.112465
3,11,0.367149,0.228923
4,11,0.201701,0.223087
6,11,0.369685,0.419199
7,11,0.191407,0.298776
8,11,0.181113,0.293475
9,11,0.275101,0.351725
10,11,0.711323,0.648898
12,11,0.634492,0.825726
13,11,0.765926,0.816117
14,11,0.665225,0.746225
15,11,0.027152,0.0032833
16,11,0.0816053,0.110549
17,11,0.0683276,0.00470588
18,11,0.125317,0.0361114
19,11,0.0241683,0.0515146
20,11,0.00193943,0.00938128
21,11,0.00701179,0.112754
22,11,0.0252126,0.120524
23,11,0.000745935,0.0826888
24,11,0.00745935,0.0702453
25,11,0.00134268,0.019024
26,11,0.00701179,0.0358196
27,11,0.0011935,0.0991156
28,11,0.00462479,0.0847795
29,11,0.00820528,0.0608347
30,11,0.0205878,0.0866196
31,11,0.0334397,0.0518122
32,11,0.0453528,0.150685
33,11,0.110398,0.176951
34,11,0.0425183,0.115323
35,11,0.104282,0.121403
36,11,0.0960764,0.113735
37,11,0.0434134,0.0778699
38,11,0.0141728,0.0576873
39,11,0.000298374,0.0440315
40,11,0.00537073,0.0554598
41,11,0.0011935,0.0810022
42,11,0,0.0649672
43,11,0.000298374,0.019969
44,11,0.000149187,0.0250801
45,11,0.000298374,0.0576014
46,11,0.000596748,0.0748208
47,11,0,0.0249695
48,11,0.00537073,0.0968327
49,11,0.00164106,0.114585
50,11,0.000298374,0.136767
51,11,0.00507236,0.133189
52,11,0.142921,0.303532
53,11,0.0359541,0.191328
54,11,0.0814561,0.288523
1,12,0.259632,0.137282
2,12,0.0684647,0.0927925
3,12,0.102253,0.0783081
4,12,0.224363,0.115876
6,12,0.123592,0.12578
7,12,0.110551,0.133927
8,12,0.0560166,0.125704
9,12,0.176349,0.0262047
10,12,0.316835,0.1847
11,12,0.825726,0.634492
13,12,0.809129,0.747009
14,12,0.732958,0.6091
15,12,0.0207469,0.000469043
16,12,0.0385299,0.0148596
17,12,0.0334914,0.00168067
18,12,0.0927682,0.000687837
19,12,0.000296384,0.000362779
20,12,0,0.00223364
21,12,0,0.000882613
22,12,0.000296384,0.0138375
23,12,0,0.0077343
24,12,0.000889152,0.0288943
25,12,0,0.00523849
26,12,0.000592768,0.0404551
27,12,0.000296384,0.0338518
28,12,0,0.00375235
29,12,0.00385299,0.0492777
30,12,0,0.0376111
31,12,0.0280762,0.0344198
32,12,0.000296384,0.0410959
33,12,0.019265,0.0793776
34,12,0.00978068,0.0415805
35,12,0.0074096,0.0434837
36,12,0.0148192,0.0516857
37,12,0.0017783,0.0340762
38,12,0.00296384,0.0465936
39,12,0,0.0131287
40,12,0,0.0412356
41,12,0,0.000461113
42,12,0,0.000145666
43,12,0,0.0188854
45,12,0,0.000109926
46,12,0,0.000336022
48,12,0,0.0368988
49,12,0,0.00177651
51,12,0,0.059694
52,12,0.0222288,0.101104
53,12,0.0198577,0.109015
54,12,0.238589,0.236473
1,13,0.205861,0.15826
2,13,0.0454212,0.0715529
3,13,0.229304,0.128751
4,13,0.217827,0.143046
6,13,0.335775,0.258
7,13,0.19072,0.205562
8,13,0.140904,0.189798
9,13,0.129426,0.0291163
10,13,0.449328,0.298372
11,13,0.816117,0.765926
12,13,0.747009,0.809129
14,13,0.536752,0.481903
15,13,0.0412698,0.000469043
16,13,0.0969475,0.0966688
17,13,0.182418,0.0262185
18,13,0.137973,0.0032099
19,13,0.0471306,0.0239434
20,13,0.0153846,0.0138486
21,13,0.0336996,0.100177
22,13,0.0735043,0.127496
23,13,0.0285714,0.0818926
24,13,0.039072,0.081803
25,13,0.0126984,0.0472843
26,13,0.0290598,0.050007
27,13,0.00683761,0.05276
28,13,0.0200244,0.0562852
29,13,0.0485958,0.0959872
30,13,0.0630037,0.102804
31,13,0.0479606,0.0480418
32,13,0.035409,0.0761777
33,13,0.0507937,0.0936181
34,13,0.0361416,0.0627154
35,13,0.107937,0.0896066
36,13,0.0358974,0.0480126
37,13,0.0490842,0.0598601
38,13,0.0344322,0.0589924
39,13,0.00708181,0.049283
40,13,0.0119658,0.0360632
41,13,0.00830281,0.0471872
42,13,0,0.00946832
43,13,0.0043956,0.0560372
45,13,0.0021978,0.0239639
46,13,0,0.000224014
47,13,0.0002442,0.00221951
48,13,0.00854701,0.0290071
49,13,0.0021978,0.0444129
50,13,0.00634921,0.0584635
51,13,0.00537241,0.0221151
52,13,0.0905983,0.148124
53,13,0.128205,0.226605
54,13,0.131136,0.232915
1,14,0.000620476,0.0621626
2,14,0.000827301,0.0835655
3,14,0.0262668,0.100029
4,14,0.00847983,0.0885593
6,14,0.0119959,0.142282
7,14,0.00827301,0.154394
8,14,0.02606,0.175058
9,14,0.0163392,0.0401805
10,14,0.331748,0.293041
11,14,0.746225,0.665225
12,14,0.6091,0.732958
13,14,0.481903,0.536752
15,14,0.177456,0.299719
16,14,0.401655,0.681417
17,14,0.292865,0.243193
18,14,0.484798,0.365127
19,14,0.0504654,0.281154
20,14,0.127818,0.338508
21,14,0.0101344,0.192851
22,14,0.109824,0.283089
23,14,0.00558428,0.162989
24,14,0.0616339,0.211378
25,14,0.000206825,0.0718224
26,14,0.0159255,0.127265
27,14,0.00041365,0.0878317
28,14,0,0.0800891
29,14,0.00041365,0.0467095
30,14,0.000206825,0.0364714
31,14,0,0.0446363
32,14,0,0.035416
33,14,0.000206825,0.0883439
34,14,0.00103413,0.0696072
35,14,0.000620476,0.0560513
36,14,0.000206825,0.0460449
37,14,0,0.0563618
38,14,0,0.0270164
39,14,0,0.00222177
40,14,0,0.0443966
41,14,0,0.0142945
43,14,0,0.0202786
45,14,0,0.0126415
48,14,0,0.0556681
49,14,0,0.0389057
50,14,0,0.00527649
51,14,0,0.00914533
52,14,0.0126163,0.135099
53,14,0.00124095,0.10779
54,14,0.00124095,0.143981
1,15,0,0.000925497
3,15,0,0.00228637
4,15,0,0.00587458
6,15,0,0.00583618
7,15,0.000469043,0.00266963
10,15,0.000938086,0.0135427
11,15,0.0032833,0.027152
12,15,0.000469043,0.0207469
13,15,0.000469043,0.0412698
14,15,0.299719,0.177456
16,15,0.260319,0.309928
17,15,0.0487805,0.0494118
18,15,0.602251,0.196951
19,15,0.00140713,0.0458915
20,15,0.0173546,0.19589
21,15,0.00375235,0.137908
22,15,0.00375235,0.123482
23,15,0.00140713,0.12045
24,15,0.00562852,0.128162
25,15,0.0032833,0.145023
26,15,0.00375235,0.0602613
27,15,0.00234522,0.0481854
28,15,0,0.043152
29,15,0,0.00963082
30,15,0.00140713,0.0232505
31,15,0.000904977,0.0153247
32,15,0,0.00167056
33,15,0,0.00158228
34,15,0,0.00252699
35,15,0,0.00779188
38,15,0,0.00156617
52,15,0,0.00110375
53,15,0,0.00146987
54,15,0.000469043,0.000187231
1,16,0,0.0120315
2,16,0,0.00243733
3,16,0.000163292,0.012575
4,16,0.000979752,0.0257013
6,16,0,0.0110686
7,16,0,0.00311457
9,16,0,0.000145582
10,16,0.000653168,0.0142631
11,16,0.110549,0.0816053
12,16,0.0148596,0.0385299
13,16,0.0966688,0.0969475
14,16,0.681417,0.401655
15,16,0.309928,0.260319
17,16,0.523677,0.294286
18,16,0.680601,0.246016
19,16,0.329523,0.508979
20,16,0.362671,0.41099
21,16,0.198073,0.243932
22,16,0.372306,0.317524
23,16,0.297191,0.276274
24,16,0.309438,0.250931
25,16,0.0997714,0.208575
26,16,0.24853,0.174884
27,16,0.00342913,0.0561147
28,16,0.00244938,0.0641417
29,16,0.000979752,0.0422151
30,16,0.00930764,0.0499202
31,16,0.00027038,0.0170275
32,16,0,0.00400936
33,16,0,0.0105485
34,16,0.000163292,0.0110269
35,16,0,0.00175946
36,16,0,0.00695264
37,16,0,0.00129567
38,16,0.000163292,0.000261028
40,16,0,0.00114943
52,16,0,0.00242826
53,16,0,0.00122489
54,16,0,0.00224677
1,17,0,0.0138825
2,17,0,0.0064415
3,17,0.00184874,0.0495856
4,17,0.000504202,0.0512557
6,17,0,0.0183135
7,17,0,0.00533927
10,17,0,0.00360179
11,17,0.00470588,0.0683276
12,17,0.00168067,0.0334914
13,17,0.0262185,0.182418
14,17,0.243193,0.292865
15,17,0.0494118,0.0487805
16,17,0.294286,0.523677
18,17,0.35563,0.221254
19,17,0.50084,0.780156
20,17,0.575126,0.56109
21,17,0.436471,0.502758
22,17,0.182689,0.404563
23,17,0.288235,0.370564
24,17,0.0647059,0.277771
25,17,0.0102521,0.200028
26,17,0.0260504,0.162944
27,17,0.00268908,0.137542
28,17,0.00201681,0.120192
29,17,0.00151261,0.0895666
30,17,0.00134454,0.0955095
31,17,0.00360592,0.0368523
32,17,0,0.0287337
33,17,0,0.0361287
34,17,0.000168067,0.0424994
35,17,0,0.0223702
36,17,0,0.0131182
37,17,0.000168067,0.0256543
38,17,0.000168067,0.0247977
40,17,0,0.0337644
52,17,0,0.0136865
54,17,0.000336134,0.00449354
1,18,0.000343918,0.0430356
2,18,0.000343918,0.0391713
3,18,0.000343918,0.0332952
4,18,0.000687837,0.0412689
6,18,0.000229279,0.040652
7,18,0.000458558,0.0352614
8,18,0.000343918,0.00331236
9,18,0.000229279,0.000436745
10,18,0.000229279,0.0216107
11,18,0.0361114,0.125317
12,18,0.000687837,0.0927682
13,18,0.0032099,0.137973
14,18,0.365127,0.484798
15,18,0.196951,0.602251
16,18,0.246016,0.680601
17,18,0.221254,0.35563
19,18,0.0412702,0.495737
20,18,0.528717,0.694215
21,18,0.715006,0.712489
22,18,0.747679,0.706243
23,18,0.602316,0.576888
24,18,0.692881,0.528445
25,18,0.332913,0.503309
26,18,0.239826,0.301868
27,18,0.0200619,0.279963
28,18,0.0123811,0.231942
29,18,0.00137567,0.110273
30,18,0.00137567,0.164805
31,18,0.000739372,0.0667721
32,18,0.000458558,0.073839
33,18,0,0.0387658
34,18,0.000343918,0.0441075
35,18,0.000114639,0.0238783
36,18,0.000343918,0.031746
37,18,0.000458558,0.0320031
38,18,0.000229279,0.027408
39,18,0.000114639,0.0181781
40,18,0,0.0258621
41,18,0,0.000614817
42,18,0,0.00844865
45,18,0,0.000109926
52,18,0.000229279,0.0353201
53,18,0,0.00244978
1,19,0.000181389,0.0289989
2,19,0,0.00504875
3,19,0.00671141,0.0344384
4,19,0.000181389,0.0277574
6,19,0,0.0150936
7,19,0.000181389,0.00456062
11,19,0.0515146,0.0241683
12,19,0.000362779,0.000296384
13,19,0.0239434,0.0471306
14,19,0.281154,0.0504654
15,19,0.0458915,0.00140713
16,19,0.508979,0.329523
17,19,0.780156,0.50084
18,19,0.495737,0.0412702
20,19,0.43479,0.313379
21,19,0.801197,0.460834
22,19,0.545075,0.309602
23,19,0.741883,0.337125
24,19,0.250317,0.180686
25,19,0.0700163,0.137028
26,19,0.505351,0.18865
27,19,0.137856,0.170479
28,19,0.0513332,0.0967402
29,19,0.00235806,0.0425361
30,19,0.0177762,0.0615455
31,19,0.0120724,0.0352712
32,19,0.00126973,0.0344136
33,19,0,0.00131857
34,19,0.000906947,0.0300942
35,19,0,0.0115621
36,19,0,0.00275482
37,19,0.000362779,0.0111428
38,19,0.000362779,0.0259723
1,20,0.00993969,0.0158877
2,20,0.00949296,0.00800836
3,20,0.0203261,0.0264361
4,20,0.00469064,0.0123366
6,20,0,0.00402495
7,20,0.00134018,0.00700779
8,20,0.000335046,0.000496853
10,20,0,0.000144071
11,20,0.00938128,0.00193943
13,20,0.0138486,0.0153846
14,20,0.338508,0.127818
15,20,0.19589,0.0173546
16,20,0.41099,0.362671
17,20,0.56109,0.575126
18,20,0.694215,0.528717
19,20,0.313379,0.43479
21,20,0.616484,0.52703
22,20,0.680701,0.597021
23,20,0.648649,0.45348
24,20,0.62553,0.38911
25,20,0.45153,0.397022
26,20,0.496203,0.264082
27,20,0.223587,0.179628
28,20,0.0552826,0.0657833
29,20,0.00993969,0.0295345
30,20,0.104311,0.0850239
31,20,0.0981275,0.0463391
32,20,0.0241233,0.0551286
33,20,0.00915792,0.034019
34,20,0.0163056,0.0342293
35,20,0.0226714,0.0252608
36,20,0.0158588,0.0207267
37,20,0.017199,0.0168437
38,20,0.0261336,0.027669
39,20,0.0127317,0.00868511
40,20,0.0492517,0.066523
41,20,0.0493634,0.0677836
42,20,0.0265803,0.0413693
43,20,0.0416574,0.0448916
44,20,0.0431092,0.0555943
45,20,0.0456779,0.0590304
46,20,0.0338396,0.0491711
47,20,0.0177574,0.036067
48,20,0.034063,0.0362589
49,20,0.0112799,0.0058625
50,20,0.0102747,0.0371465
51,20,0.0201027,0.0392418
52,20,0.000446728,0.00110375
1,21,0.0163283,0.0197439
2,21,0.00761253,0.0137535
3,21,0.092233,0.0254358
4,21,0.0913504,0.0386253
6,21,0.0183142,0.0265647
7,21,0.00860547,0.00745273
8,21,0.000551633,0.000828089
9,21,0.00220653,0.000145582
10,21,0.0070609,0.006051
11,21,0.112754,0.00701179
13,21,0.100177,0.0336996
14,21,0.192851,0.0101344
15,21,0.137908,0.00375235
16,21,0.243932,0.198073
17,21,0.502758,0.436471
18,21,0.712489,0.715006
19,21,0.460834,0.801197
20,21,0.52703,0.616484
22,21,0.699581,0.682582
23,21,0.683142,0.576319
24,21,0.573147,0.401952
25,21,0.392873,0.395644
26,21,0.604148,0.412417
27,21,0.199139,0.187252
28,21,0.140225,0.106004
29,21,0.216019,0.166132
30,21,0.0559356,0.0394347
31,21,0.233221,0.114449
32,21,0.0725949,0.0437688
33,21,0.00672992,0.0123945
34,21,0.0185349,0.0181484
35,21,0.0506399,0.0184743
36,21,0.032105,0.0182343
37,21,0.0374007,0.0194351
38,21,0.0087158,0.0125294
39,21,0.00121359,0.0173702
40,21,0.000220653,0.00287356
